SECUENCIACOD_AREADENOMINACION_AREACOD_ORGANO_DIRECTIVODENOMINACION_ORGANO_DIRECTIVOCOD_GRUPO_PERSONALDESC__GRUPO_PERSONALCOD_GRUPO_TITULACIONDESC_GRUPO_TITULACIONCOD_CATEGORIADESC_CATEGORIACOD_SEXODESC_SEXORANGO_EDADTOTAL_PERSONASMES_DATOSANIO_DATOSFX_CARGAFX_DATOS_INIFX_DATOS_FIN
110000002DISTRITO DE CENTRO                                                               FFuncionarioC1Bachillerato,B.U.P.,F.P. 2º gradoC005ADMINISTRATIVO                                              MMujer50 - 541520222022-06-14 14:02:49.04001/06/202201/06/2022
210000002DISTRITO DE CENTRO                                                               FFuncionarioC2Graduado Escolar,F.P. de 1º gradoD005AUXILIAR ADMINISTRATIVO                                     MMujer40 - 441520222022-06-14 14:02:49.04001/06/202201/06/2022
101410000007DISTRITO DE TETUAN                                                              10007023COORDINACION DEL DISTRITO DE TETUAN                                             TLaboral TemporalC1Bachillerato,B.U.P.,F.P. 2º gradoWC16MONITOR DEPORTIVOMMujer35 - 392520222022-06-14 14:02:49.05701/06/202201/06/2022
101510000007DISTRITO DE TETUAN                                                              10007023COORDINACION DEL DISTRITO DE TETUAN                                             TLaboral TemporalC1Bachillerato,B.U.P.,F.P. 2º gradoWC16MONITOR DEPORTIVOMMujer60 - 641520222022-06-14 14:02:49.05701/06/202201/06/2022
101610000007DISTRITO DE TETUAN                                                              10007023COORDINACION DEL DISTRITO DE TETUAN                                             TLaboral TemporalC1Bachillerato,B.U.P.,F.P. 2º gradoWC16MONITOR DEPORTIVOHHombre25 - 291520222022-06-14 14:02:49.05701/06/202201/06/2022
101710000007DISTRITO DE TETUAN                                                              10007023COORDINACION DEL DISTRITO DE TETUAN                                             TLaboral TemporalC1Bachillerato,B.U.P.,F.P. 2º gradoWC16MONITOR DEPORTIVOHHombre30 - 341520222022-06-14 14:02:49.05701/06/202201/06/2022
101810000007DISTRITO DE TETUAN                                                              10007023COORDINACION DEL DISTRITO DE TETUAN                                             TLaboral TemporalC1Bachillerato,B.U.P.,F.P. 2º gradoWC16MONITOR DEPORTIVOHHombre40 - 442520222022-06-14 14:02:49.05701/06/202201/06/2022
101910000007DISTRITO DE TETUAN                                                              10007023COORDINACION DEL DISTRITO DE TETUAN                                             TLaboral TemporalC1Bachillerato,B.U.P.,F.P. 2º gradoWC18MONITOR DEPORTIVO S.O.S.HHombre40 - 441520222022-06-14 14:02:49.05701/06/202201/06/2022
102010000007DISTRITO DE TETUAN                                                              10007023COORDINACION DEL DISTRITO DE TETUAN                                             TLaboral TemporalC1Bachillerato,B.U.P.,F.P. 2º gradoWC18MONITOR DEPORTIVO S.O.S.HHombre45 - 491520222022-06-14 14:02:49.05701/06/202201/06/2022
102110000007DISTRITO DE TETUAN                                                              10007023COORDINACION DEL DISTRITO DE TETUAN                                             TLaboral TemporalC1Bachillerato,B.U.P.,F.P. 2º gradoWC27TECNICO DE MANTENIMIENTO 1MMujer30 - 341520222022-06-14 14:02:49.05701/06/202201/06/2022
102210000007DISTRITO DE TETUAN                                                              10007023COORDINACION DEL DISTRITO DE TETUAN                                             TLaboral TemporalC1Bachillerato,B.U.P.,F.P. 2º gradoWC27TECNICO DE MANTENIMIENTO 1HHombre45 - 491520222022-06-14 14:02:49.05701/06/202201/06/2022
102310000007DISTRITO DE TETUAN                                                              10007023COORDINACION DEL DISTRITO DE TETUAN                                             TLaboral TemporalC2Graduado Escolar,F.P. de 1º gradoWD06AUXILIAR ADMINISTRATIVO-TAQUILLEROMMujer55 - 591520222022-06-14 14:02:49.05701/06/202201/06/2022
102410000007DISTRITO DE TETUAN                                                              10007023COORDINACION DEL DISTRITO DE TETUAN                                             TLaboral TemporalC2Graduado Escolar,F.P. de 1º gradoWD16TECNICO SALVAMENTO SOCORRISMOMMujer45 - 492520222022-06-14 14:02:49.05701/06/202201/06/2022
102510000007DISTRITO DE TETUAN                                                              10007023COORDINACION DEL DISTRITO DE TETUAN                                             TLaboral TemporalECertificado de EscolaridadWE04OPERARIO 1MMujer45 - 492520222022-06-14 14:02:49.05701/06/202201/06/2022
102610000007DISTRITO DE TETUAN                                                              10007023COORDINACION DEL DISTRITO DE TETUAN                                             TLaboral TemporalECertificado de EscolaridadWE04OPERARIO 1HHombre30 - 341520222022-06-14 14:02:49.05701/06/202201/06/2022
102710000007DISTRITO DE TETUAN                                                              10007023COORDINACION DEL DISTRITO DE TETUAN                                             TLaboral TemporalECertificado de EscolaridadWE04OPERARIO 1HHombre40 - 442520222022-06-14 14:02:49.05701/06/202201/06/2022
102810000007DISTRITO DE TETUAN                                                              10007023COORDINACION DEL DISTRITO DE TETUAN                                             TLaboral TemporalECertificado de EscolaridadWE04OPERARIO 1HHombre50 - 541520222022-06-14 14:02:49.05701/06/202201/06/2022
102910000008DISTRITO DE CHAMBERI                                                             EEventualXSin grupo de titulaciónA000PERSONAL EVENTUAL                                           MMujer45 - 491520222022-06-14 14:02:49.05701/06/202201/06/2022
103010000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioA1Doctor,Licenciado,Arquitecto,Ingeniero o EquivalenteA002GRUPO A1 OTRAS ADMINISTRACIONES                            MMujer55 - 591520222022-06-14 14:02:49.05701/06/202201/06/2022
103110000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioA1Doctor,Licenciado,Arquitecto,Ingeniero o EquivalenteA002GRUPO A1 OTRAS ADMINISTRACIONES                            HHombre55 - 591520222022-06-14 14:02:49.05701/06/202201/06/2022
103210000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioA2Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,FB015DIPLOMADO EN TRABAJOS SOCIALES                              MMujer40 - 447520222022-06-14 14:02:49.05701/06/202201/06/2022
103310000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioA2Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,FB015DIPLOMADO EN TRABAJOS SOCIALES                              MMujer45 - 493520222022-06-14 14:02:49.05701/06/202201/06/2022
103410000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioA2Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,FB015DIPLOMADO EN TRABAJOS SOCIALES                              MMujer50 - 542520222022-06-14 14:02:49.05701/06/202201/06/2022
103510000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioA2Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,FB030ARQUITECTO TECNICO                                          HHombre30 - 341520222022-06-14 14:02:49.05701/06/202201/06/2022
103610000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioA2Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,FB030ARQUITECTO TECNICO                                          HHombre45 - 491520222022-06-14 14:02:49.05701/06/202201/06/2022
103710000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioA2Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,FB035INGENIERO TECNICO                                           HHombre50 - 542520222022-06-14 14:02:49.05701/06/202201/06/2022
103810000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioA2Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,FB065INSPECTOR TECNICO DE CALIDAD Y CONSUMO                      MMujer55 - 591520222022-06-14 14:02:49.05701/06/202201/06/2022
103910000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioA2Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,FB065INSPECTOR TECNICO DE CALIDAD Y CONSUMO                      MMujer60 - 641520222022-06-14 14:02:49.05701/06/202201/06/2022
104010000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioC1Bachillerato,B.U.P.,F.P. 2º gradoC005ADMINISTRATIVO                                              MMujer40 - 441520222022-06-14 14:02:49.05701/06/202201/06/2022
104110000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioC1Bachillerato,B.U.P.,F.P. 2º gradoC005ADMINISTRATIVO                                              MMujer45 - 491520222022-06-14 14:02:49.05701/06/202201/06/2022
104210000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioC1Bachillerato,B.U.P.,F.P. 2º gradoC005ADMINISTRATIVO                                              MMujer50 - 542520222022-06-14 14:02:49.05701/06/202201/06/2022
104310000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioC2Graduado Escolar,F.P. de 1º gradoD005AUXILIAR ADMINISTRATIVO                                     MMujer50 - 542520222022-06-14 14:02:49.05701/06/202201/06/2022
104410000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioC2Graduado Escolar,F.P. de 1º gradoD005AUXILIAR ADMINISTRATIVO                                     HHombre55 - 591520222022-06-14 14:02:49.05701/06/202201/06/2022
104510000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioC2Graduado Escolar,F.P. de 1º gradoD050AUXILIAR SERVICIOS SOCIALES                                 HHombre50 - 541520222022-06-14 14:02:49.05701/06/202201/06/2022
104610000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioC2Graduado Escolar,F.P. de 1º gradoD065OFICIAL EDIFICIOS Y DEPENDENCIAS                            MMujer50 - 541520222022-06-14 14:02:49.05701/06/202201/06/2022
104710000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioC2Graduado Escolar,F.P. de 1º gradoD065OFICIAL EDIFICIOS Y DEPENDENCIAS                            HHombre55 - 592520222022-06-14 14:02:49.05701/06/202201/06/2022
104810000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioC2Graduado Escolar,F.P. de 1º gradoD105OFICIAL VEHICULOS                                           HHombre50 - 541520222022-06-14 14:02:49.05701/06/202201/06/2022
104910000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioECertificado de EscolaridadE050PERSONAL OFICIOS SERVICIOS INTERNOS                         MMujer55 - 591520222022-06-14 14:02:49.05701/06/202201/06/2022
105010000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioECertificado de EscolaridadE050PERSONAL OFICIOS SERVICIOS INTERNOS                         MMujer60 - 641520222022-06-14 14:02:49.05701/06/202201/06/2022
105110000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           IFuncionario InterinoA1Doctor,Licenciado,Arquitecto,Ingeniero o EquivalenteA600TECNICO ADMINISTRACION GENERAL                              MMujer60 - 641520222022-06-14 14:02:49.05701/06/202201/06/2022
105210000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           IFuncionario InterinoA1Doctor,Licenciado,Arquitecto,Ingeniero o EquivalenteA660INGENIERO SUPERIOR                                          MMujer40 - 441520222022-06-14 14:02:49.05701/06/202201/06/2022
105310000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           IFuncionario InterinoA2Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,FB030ARQUITECTO TECNICO                                          HHombre55 - 591520222022-06-14 14:02:49.05701/06/202201/06/2022
105410000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           IFuncionario InterinoA2Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,FB035INGENIERO TECNICO                                           HHombre55 - 592520222022-06-14 14:02:49.05701/06/202201/06/2022
105510000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           IFuncionario InterinoA2Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,FB065INSPECTOR TECNICO DE CALIDAD Y CONSUMO                      MMujer50 - 541520222022-06-14 14:02:49.05701/06/202201/06/2022
105610000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           IFuncionario InterinoA2Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,FB070TECNICO DE GESTION                                          MMujer50 - 543520222022-06-14 14:02:49.05701/06/202201/06/2022
105710000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           IFuncionario InterinoA2Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,FB070TECNICO DE GESTION                                          HHombre40 - 441520222022-06-14 14:02:49.05701/06/202201/06/2022
105810000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           IFuncionario InterinoC2Graduado Escolar,F.P. de 1º gradoD005AUXILIAR ADMINISTRATIVO                                     MMujer60 - 641520222022-06-14 14:02:49.05701/06/202201/06/2022
105910000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           IFuncionario InterinoC2Graduado Escolar,F.P. de 1º gradoD070AUXILIAR OBRAS Y VIAS PUBLICAS                              MMujer50 - 541520222022-06-14 14:02:49.05701/06/202201/06/2022
106010000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           RDirectivosXSin grupo de titulaciónAD01ORGANO DIRECTIVO                                            MMujer45 - 491520222022-06-14 14:02:49.05701/06/202201/06/2022
106110000008DISTRITO DE CHAMBERI                                                             EEventualXSin grupo de titulaciónA000PERSONAL EVENTUAL                                           HHombre45 - 491520222022-06-14 14:02:49.05701/06/202201/06/2022
106210000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioA1Doctor,Licenciado,Arquitecto,Ingeniero o EquivalenteA635TECNICO SUPERIOR                                            HHombre55 - 591520222022-06-14 14:02:49.05701/06/202201/06/2022
106310000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioA2Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,FB015DIPLOMADO EN TRABAJOS SOCIALES                              MMujer60 - 641520222022-06-14 14:02:49.05701/06/202201/06/2022
106410000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioC1Bachillerato,B.U.P.,F.P. 2º gradoC005ADMINISTRATIVO                                              MMujer55 - 592520222022-06-14 14:02:49.05701/06/202201/06/2022
106510000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioC2Graduado Escolar,F.P. de 1º gradoD005AUXILIAR ADMINISTRATIVO                                     MMujer40 - 444520222022-06-14 14:02:49.05701/06/202201/06/2022
106610000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioC2Graduado Escolar,F.P. de 1º gradoD005AUXILIAR ADMINISTRATIVO                                     MMujer45 - 491520222022-06-14 14:02:49.05701/06/202201/06/2022
106710000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioC2Graduado Escolar,F.P. de 1º gradoD005AUXILIAR ADMINISTRATIVO                                     HHombre45 - 491520222022-06-14 14:02:49.05701/06/202201/06/2022
106810000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioC2Graduado Escolar,F.P. de 1º gradoD005AUXILIAR ADMINISTRATIVO                                     HHombre50 - 541520222022-06-14 14:02:49.05701/06/202201/06/2022
106910000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioC2Graduado Escolar,F.P. de 1º gradoD050AUXILIAR SERVICIOS SOCIALES                                 MMujer50 - 541520222022-06-14 14:02:49.05701/06/202201/06/2022
107010000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioC2Graduado Escolar,F.P. de 1º gradoD065OFICIAL EDIFICIOS Y DEPENDENCIAS                            MMujer55 - 591520222022-06-14 14:02:49.05701/06/202201/06/2022
107110000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioECertificado de EscolaridadE050PERSONAL OFICIOS SERVICIOS INTERNOS                         MMujer50 - 541520222022-06-14 14:02:49.05701/06/202201/06/2022
107210000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           IFuncionario InterinoA1Doctor,Licenciado,Arquitecto,Ingeniero o EquivalenteA600TECNICO ADMINISTRACION GENERAL                              MMujer45 - 491520222022-06-14 14:02:49.05701/06/202201/06/2022
107310000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           IFuncionario InterinoA1Doctor,Licenciado,Arquitecto,Ingeniero o EquivalenteA635TECNICO SUPERIOR                                            MMujer55 - 591520222022-06-14 14:02:49.05701/06/202201/06/2022
107410000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           IFuncionario InterinoA1Doctor,Licenciado,Arquitecto,Ingeniero o EquivalenteA645ARQUITECTO SUPERIOR                                         MMujer40 - 441520222022-06-14 14:02:49.05701/06/202201/06/2022
107510000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           IFuncionario InterinoA2Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,FB015DIPLOMADO EN TRABAJOS SOCIALES                              MMujer25 - 292520222022-06-14 14:02:49.05701/06/202201/06/2022
107610000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           IFuncionario InterinoA2Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,FB015DIPLOMADO EN TRABAJOS SOCIALES                              HHombre45 - 491520222022-06-14 14:02:49.05701/06/202201/06/2022
107710000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           IFuncionario InterinoA2Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,FB030ARQUITECTO TECNICO                                          MMujer45 - 492520222022-06-14 14:02:49.05701/06/202201/06/2022
107810000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           IFuncionario InterinoC1Bachillerato,B.U.P.,F.P. 2º gradoC005ADMINISTRATIVO                                              MMujer35 - 391520222022-06-14 14:02:49.05701/06/202201/06/2022
107910000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           IFuncionario InterinoC2Graduado Escolar,F.P. de 1º gradoD005AUXILIAR ADMINISTRATIVO                                     HHombre55 - 591520222022-06-14 14:02:49.05701/06/202201/06/2022
108010000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioA1Doctor,Licenciado,Arquitecto,Ingeniero o EquivalenteA002GRUPO A1 OTRAS ADMINISTRACIONES                            MMujer40 - 441520222022-06-14 14:02:49.05701/06/202201/06/2022
108110000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioA1Doctor,Licenciado,Arquitecto,Ingeniero o EquivalenteA600TECNICO ADMINISTRACION GENERAL                              MMujer45 - 492520222022-06-14 14:02:49.05701/06/202201/06/2022
108210000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioA2Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,FB015DIPLOMADO EN TRABAJOS SOCIALES                              MMujer35 - 395520222022-06-14 14:02:49.05701/06/202201/06/2022
108310000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioA2Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,FB015DIPLOMADO EN TRABAJOS SOCIALES                              MMujer55 - 593520222022-06-14 14:02:49.05701/06/202201/06/2022
108410000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioA2Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,FB025MAESTRO                                                     MMujer55 - 591520222022-06-14 14:02:49.05701/06/202201/06/2022
108510000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioC1Bachillerato,B.U.P.,F.P. 2º gradoC005ADMINISTRATIVO                                              HHombre35 - 391520222022-06-14 14:02:49.05701/06/202201/06/2022
108610000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioC2Graduado Escolar,F.P. de 1º gradoD005AUXILIAR ADMINISTRATIVO                                     MMujer35 - 392520222022-06-14 14:02:49.05701/06/202201/06/2022
108710000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioC2Graduado Escolar,F.P. de 1º gradoD005AUXILIAR ADMINISTRATIVO                                     MMujer60 - 643520222022-06-14 14:02:49.05701/06/202201/06/2022
108810000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioC2Graduado Escolar,F.P. de 1º gradoD005AUXILIAR ADMINISTRATIVO                                     HHombre40 - 441520222022-06-14 14:02:49.05701/06/202201/06/2022
108910000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioC2Graduado Escolar,F.P. de 1º gradoD070AUXILIAR OBRAS Y VIAS PUBLICAS                              HHombre60 - 641520222022-06-14 14:02:49.05701/06/202201/06/2022
109010000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioC2Graduado Escolar,F.P. de 1º gradoD100OFICIAL MECANICO CONDUCTOR                                  HHombre55 - 591520222022-06-14 14:02:49.05701/06/202201/06/2022
109110000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           IFuncionario InterinoA2Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,FB015DIPLOMADO EN TRABAJOS SOCIALES                              MMujer30 - 342520222022-06-14 14:02:49.05701/06/202201/06/2022
109210000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           IFuncionario InterinoA2Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,FB065INSPECTOR TECNICO DE CALIDAD Y CONSUMO                      MMujer55 - 591520222022-06-14 14:02:49.05701/06/202201/06/2022
109310000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           IFuncionario InterinoC1Bachillerato,B.U.P.,F.P. 2º gradoC005ADMINISTRATIVO                                              MMujer30 - 342520222022-06-14 14:02:49.05701/06/202201/06/2022
109410000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           IFuncionario InterinoC2Graduado Escolar,F.P. de 1º gradoD005AUXILIAR ADMINISTRATIVO                                     MMujer50 - 543520222022-06-14 14:02:49.05701/06/202201/06/2022
109510000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           IFuncionario InterinoC2Graduado Escolar,F.P. de 1º gradoD070AUXILIAR OBRAS Y VIAS PUBLICAS                              HHombre40 - 441520222022-06-14 14:02:49.05701/06/202201/06/2022
109610000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           IFuncionario InterinoECertificado de EscolaridadE050PERSONAL OFICIOS SERVICIOS INTERNOS                         MMujer55 - 592520222022-06-14 14:02:49.05701/06/202201/06/2022
109710000008DISTRITO DE CHAMBERI                                                             FFuncionarioC2Graduado Escolar,F.P. de 1º gradoD005AUXILIAR ADMINISTRATIVO                                     MMujer50 - 542520222022-06-14 14:02:49.05701/06/202201/06/2022
109810000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioA1Doctor,Licenciado,Arquitecto,Ingeniero o EquivalenteA600TECNICO ADMINISTRACION GENERAL                              HHombre60 - 641520222022-06-14 14:02:49.05701/06/202201/06/2022
109910000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioA1Doctor,Licenciado,Arquitecto,Ingeniero o EquivalenteA645ARQUITECTO SUPERIOR                                         HHombre50 - 541520222022-06-14 14:02:49.05701/06/202201/06/2022
110010000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioA2Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,FB002GRUPO A2 OTRAS ADMINISTRACIONES                             MMujer40 - 441520222022-06-14 14:02:49.05701/06/202201/06/2022
110110000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioA2Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,FB025MAESTRO                                                     MMujer40 - 441520222022-06-14 14:02:49.05701/06/202201/06/2022
110210000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioA2Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,FB035INGENIERO TECNICO                                           MMujer45 - 491520222022-06-14 14:02:49.05701/06/202201/06/2022
110310000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioC1Bachillerato,B.U.P.,F.P. 2º gradoC005ADMINISTRATIVO                                              HHombre60 - 641520222022-06-14 14:02:49.05701/06/202201/06/2022
110410000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioC2Graduado Escolar,F.P. de 1º gradoD002GRUPO C2 OTRAS ADMINISTRACIONES                            MMujer55 - 591520222022-06-14 14:02:49.05701/06/202201/06/2022
110510000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioC2Graduado Escolar,F.P. de 1º gradoD005AUXILIAR ADMINISTRATIVO                                     MMujer55 - 592520222022-06-14 14:02:49.05701/06/202201/06/2022
110610000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioC2Graduado Escolar,F.P. de 1º gradoD005AUXILIAR ADMINISTRATIVO                                     HHombre35 - 391520222022-06-14 14:02:49.05701/06/202201/06/2022
110710000008DISTRITO DE CHAMBERI                                                            10007039COORDINACION DEL DISTRITO DE CHAMBERI                                           FFuncionarioC2Graduado Escolar,F.P. de 1º gradoD065OFICIAL EDIFICIOS Y DEPENDENCIAS                            MMujer60 - 641520222022-06-14 14:02:49.05701/06/202201/06/2022
